page_number,sentencechunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
0,CURRICULUM AND SYLLABUS  (2022-2026)  B. Tech. Computer Science and Engineering                Department of Computer Science and Engineering,141,33,35.25,"[ 1.49789604e-03  2.00163238e-02 -5.67726903e-02 -2.06828881e-02
 -2.35101357e-02 -4.81116697e-02  2.35677753e-02 -2.68361643e-02
 -2.44755801e-02 -4.67219912e-02  9.02178660e-02 -2.89919078e-02
  1.55235603e-02  9.86807272e-02  7.56256096e-03 -1.03563808e-01
  4.85610478e-02  9.28354450e-03 -7.07815066e-02 -1.21772168e-02
 -3.65195014e-02  8.37683305e-03 -2.45617442e-02  3.32391984e-03
 -4.10982445e-02 -4.16274816e-02 -4.54874970e-02  4.54048999e-02
 -1.26712387e-02 -3.56007032e-02  2.65402198e-02  1.41308075e-02
  2.44148597e-02  2.35886648e-02  1.83994939e-06 -6.20306283e-02
 -5.46024144e-02  3.47229429e-02  3.36151160e-02  9.31124762e-02
  4.79227975e-02  8.95893797e-02 -1.78598892e-02  2.61584148e-02
  1.52274836e-02  4.22601216e-02  7.72336647e-02  5.78761240e-03
  3.15669142e-02 -2.55688862e-03  9.72204003e-03 -2.39216462e-02
 -1.81389637e-02  8.29185359e-03 -5.16645052e-02 -3.39112356e-02
  1.38109373e-02 -4.56525479e-03  1.20450318e-01  4.56355475e-02
 -5.02927117e-02 -3.52296531e-02 -4.52245735e-02 -2.83153579e-02
  5.82962036e-02  4.64884751e-02 -8.26119166e-03  7.30716623e-03
 -3.90011668e-02  1.10110575e-02  5.69169410e-02 -1.41692311e-02
  2.13953741e-02  3.50508131e-02 -4.97569665e-02 -4.30917600e-03
 -8.49107164e-04 -5.52032404e-02  1.06315513e-03  3.67717398e-03
 -2.55835596e-02 -4.15337831e-03 -3.99445109e-02  2.49360632e-02
  2.66939383e-02  7.46012181e-02  1.08326562e-02 -8.06399900e-03
 -2.11599711e-02 -2.43109502e-02  8.64685997e-02  2.54512429e-02
  2.42964439e-02  9.71006416e-03 -2.42530238e-02 -5.18842749e-02
  2.87872143e-02 -1.10703781e-02  2.07597017e-02 -3.51781845e-02
  3.43442895e-02  1.06695574e-02  5.63347787e-02  5.21790013e-02
  4.69534751e-03  1.12512559e-02 -3.93088050e-02 -6.34326041e-03
  3.77711095e-02  4.47654873e-02 -4.83074784e-02  1.74119454e-02
 -1.61571652e-02  2.35081352e-02  2.54623853e-02  4.46477979e-02
 -2.99338922e-02  1.21833216e-02 -5.81142604e-02 -5.77038992e-03
  1.62672792e-02  4.48357500e-02  7.56854564e-03  2.77530625e-02
 -5.05446307e-02  1.38235549e-02 -4.03845297e-05 -1.84198767e-02
 -1.38288061e-03 -1.51007967e-02 -9.03183967e-03  8.95535480e-03
 -2.48983130e-02 -4.40099053e-02  1.06698265e-02  4.18123826e-02
  1.70324929e-02  4.49280962e-02 -5.22102788e-02 -4.74254339e-04
  3.00520603e-02 -4.47848327e-02 -2.21754983e-02 -1.87617484e-02
 -3.16177942e-02 -6.15033023e-02  4.58754553e-03  5.92617244e-02
 -1.97570655e-03  8.28606822e-03  3.57778440e-03  3.54511514e-02
  1.96313523e-02 -5.98092284e-03  7.70724341e-02 -3.41896270e-03
  6.26293272e-02  1.58329383e-02 -7.39383027e-02  1.37646897e-02
 -5.08228689e-03 -9.36163682e-03  3.09110124e-04 -1.44382780e-02
 -3.12417466e-02 -1.98391285e-02  2.13746559e-02 -2.02945899e-02
  3.64848860e-02  1.35815074e-03 -5.26767783e-02  3.76956984e-02
  1.74532179e-02  4.67077568e-02  1.10520925e-02  8.61323904e-03
  2.01468784e-02  8.30641948e-03  8.55787832e-04  4.89981063e-02
 -1.77708156e-02 -1.44711941e-01 -1.39624486e-02  8.56694505e-02
  2.97594890e-02 -3.29311118e-02  2.06325110e-03  9.10487995e-02
 -2.74752080e-02  1.17893750e-02  7.47462083e-03 -2.97812317e-02
 -6.49871901e-02 -3.17779998e-03  4.47249115e-02 -2.49378057e-03
 -2.38916203e-02 -6.12753676e-03 -5.82880946e-03 -7.37172589e-02
 -2.85957828e-02 -6.18526079e-02  2.22210381e-02  1.52469112e-03
  1.50828976e-02 -5.07055819e-02 -5.37661575e-02 -1.28188822e-02
 -3.91446464e-02  1.23182908e-02  5.08541726e-02  1.27358399e-02
 -1.89580338e-03 -1.49135152e-02 -9.44298599e-03  3.09138838e-02
  4.13145870e-02  1.08798349e-03  1.21196844e-02  3.63123254e-03
 -3.54129113e-02  3.79036516e-02 -3.92610095e-02 -1.14376545e-02
  3.91780622e-02  2.56371051e-02  2.88833082e-02 -1.73613487e-03
  1.57735888e-02  7.03655332e-02  3.46063562e-02 -2.39912979e-02
  6.09367043e-02  4.81695756e-02 -6.86452258e-03 -4.02689576e-02
  4.92055416e-02  8.49678218e-02  5.48290089e-02 -2.78336536e-02
  4.58706170e-03  4.23138626e-02 -3.19334641e-02 -3.49106565e-02
  9.08270404e-02  2.02572513e-02 -3.43855955e-02  7.47905253e-03
  3.22039835e-02 -2.49562319e-02  3.25188898e-02  4.93866159e-04
  1.94463041e-02  4.60857339e-02  2.02041660e-02 -2.63012201e-03
 -1.21900747e-02  3.43044698e-02 -5.58814630e-02 -3.17877494e-02
  2.99265366e-02 -8.11442286e-02  4.07121778e-02  8.50019394e-04
  2.56229937e-02 -8.25184397e-03  5.20573258e-02 -3.52771807e-04
 -4.50215153e-02  3.78564075e-02  7.83298537e-03  1.68540403e-02
 -3.69810034e-03  8.52867775e-03 -2.92393863e-02  1.03639746e-02
  2.44911537e-02 -7.83787761e-03 -1.15232021e-01  1.54583501e-02
 -1.28597170e-02 -6.31700754e-02  3.95165384e-03 -4.37312620e-03
 -1.86452288e-02  1.89036578e-02  5.19691147e-02 -4.83191349e-02
 -3.44825238e-02  6.21730648e-02  3.79494168e-02  3.49046104e-03
  2.51614470e-02 -1.22831902e-02 -4.28967811e-02 -1.57440696e-02
 -9.98398382e-03  6.62244558e-02 -1.01554496e-02  4.84493151e-02
  1.93506200e-02  2.79817954e-02 -7.66569842e-03  2.27891784e-02
 -3.09086908e-02  2.14729160e-02  4.52578925e-02 -1.90504212e-02
  1.84249859e-02 -2.41371766e-02 -5.45989908e-02  4.30708099e-03
  5.18497638e-02 -3.54915746e-02  2.92278174e-02  2.78375614e-02
  4.06858232e-03 -4.77618957e-03 -1.51006142e-02  4.19357419e-02
  6.08698837e-03 -6.57153828e-03  5.06643020e-02 -3.67824361e-02
  1.70799810e-02 -5.02384678e-02 -8.93000439e-02 -7.71320891e-03
 -2.30621523e-03 -6.14570305e-02  3.22815664e-02 -2.52161212e-02
 -3.67376544e-02 -1.19908061e-02  2.47380156e-02  2.50800680e-02
 -3.28751728e-02 -7.61517063e-02 -8.15752149e-03 -1.10939853e-02
 -3.79131511e-02 -2.47255433e-02 -5.01230769e-02  7.08358884e-02
  5.62882237e-02 -1.94983594e-02 -1.49487182e-02 -5.79835940e-03
 -1.91926435e-02  3.01377904e-02  4.36133072e-02  2.19672080e-02
 -8.91329534e-03 -2.80397497e-02  1.55472336e-02  9.37298220e-03
 -4.65786122e-02  3.84377874e-02 -5.74214086e-02  4.46377136e-02
 -1.20812142e-03  9.45785455e-03  3.60483117e-02 -8.76646768e-03
 -6.61262125e-02  4.30769846e-02  6.60969540e-02 -4.53969762e-02
  2.50072833e-02  2.73950491e-02 -1.68515202e-02 -2.28008348e-02
 -3.89639325e-02  5.90775348e-03 -5.96548896e-03 -6.46753684e-02
 -4.95777745e-03 -4.98616137e-04 -4.35939804e-02  1.09716486e-02
  2.78870407e-02 -3.34506147e-02  5.98628521e-02 -2.65519228e-02
  1.75203681e-02 -5.60631081e-02 -1.22340154e-02  2.20352970e-03
 -2.75072269e-02  2.27660723e-02  2.61559151e-03  2.02710424e-02
 -6.94480836e-02 -4.66302410e-02 -1.68392695e-02  2.23737652e-03
 -8.91392492e-03  6.46776846e-03  1.32924570e-02  4.24084347e-03
  4.91444319e-02 -4.88897674e-02 -1.99931134e-02  1.90384872e-02
 -1.00304345e-02 -2.93442849e-02  1.05499126e-01  4.58202995e-02
 -6.79453015e-02  7.24492304e-04  2.68725362e-02 -1.63163971e-02
 -4.16914839e-03 -3.97106372e-02  4.19396354e-04 -3.16599794e-02
 -2.98535707e-03  4.31802496e-03  4.92167659e-02 -1.42871989e-02
  1.86142046e-02  2.84576509e-02  7.72089586e-02 -4.30664383e-02
  4.51868288e-02 -7.84503669e-02 -7.97752198e-03  3.15158628e-02
 -5.20708924e-03 -3.31708528e-02 -1.30814938e-02 -3.58405150e-02
 -4.32639010e-02  1.77212823e-02 -3.51742171e-02  1.44203389e-02
 -4.69444767e-02  1.72963291e-02 -1.58199705e-02  4.81018759e-02
  1.12893507e-02  6.39397884e-03  1.13590946e-02  3.08871139e-02
  1.46585191e-02  4.75835800e-02  2.10727043e-02 -7.07617477e-02
 -1.83310527e-02 -3.22459973e-02  8.02787840e-02 -6.10264950e-02
  4.51206346e-04 -4.34339745e-03  1.96990836e-03 -6.97940812e-02
  1.49223860e-02 -8.17165244e-03 -5.48922122e-02  1.09249083e-02
  6.36445805e-02  4.46846336e-02 -6.89952075e-02 -6.29816111e-03
  2.49413867e-02 -3.50972414e-02  1.80627797e-02 -9.19290725e-03
 -6.80182653e-04 -8.45959689e-03 -4.92529646e-02 -9.89543833e-03
 -1.89309716e-02  2.11715009e-02 -2.09921924e-03 -1.25048878e-02
 -2.08564531e-02  4.81800176e-02 -7.93772005e-03 -1.12417573e-02
  3.01842578e-02  1.47630377e-02  1.16702467e-02 -3.82481068e-02
  3.10987681e-02  3.18873711e-02  1.42415147e-02 -2.90753879e-03
  2.21100617e-02 -2.83406433e-02  1.33442518e-03 -1.91503018e-02
  3.87928523e-02 -4.14302349e-02  8.30352530e-02 -2.37756018e-02
  2.52313260e-02  5.64190187e-02 -3.49947112e-03  7.91637972e-02
 -7.63929449e-04 -4.49298043e-03  2.62274910e-02 -2.88679767e-02
 -2.99008731e-02  1.16028711e-02 -3.71442735e-02  1.35270553e-02
 -2.12533623e-02  3.85182984e-02  1.78485196e-02  5.47664333e-03
 -2.93740369e-02 -1.01178251e-02 -5.97628206e-03  2.08432004e-02
  4.63162214e-02  4.85433154e-02 -1.58167109e-02 -5.88985682e-02
  3.47230211e-02 -3.61332260e-02  5.00887744e-02 -2.27016937e-02
 -6.87416643e-03 -2.72765644e-02  3.97753809e-03  4.32796264e-03
  4.19801213e-02  3.91765162e-02 -2.14295360e-04 -6.40186816e-02
  1.85021176e-03  2.35569882e-04 -1.59858335e-02  4.77289557e-02
  2.45635305e-02  7.25100711e-02  2.75627733e-03  6.87617622e-03
 -1.65057387e-02 -3.97547074e-02  5.25733382e-02 -2.58270688e-02
  3.70219089e-02 -5.09778224e-02  4.27529663e-02 -1.89586598e-02
  3.63765657e-03  1.79063939e-02  2.45154966e-02  1.38128805e-03
 -2.59093717e-02  1.25168934e-02 -2.41767103e-03 -5.93584570e-33
 -1.12517783e-02 -5.09616397e-02  7.91862514e-03  4.09140252e-02
 -3.72470804e-02 -4.15501148e-02  1.02522559e-02 -1.66698713e-02
 -3.04911546e-02 -4.92019430e-02 -1.03798537e-02  1.27132218e-02
  3.03627439e-02  6.38253540e-02  1.27700614e-02  4.28232737e-02
  1.39317531e-02  5.32317720e-02 -1.20085068e-02 -6.95774797e-03
 -2.89346240e-02  2.93715969e-02  5.33347353e-02  3.07334010e-02
  1.12426775e-02  7.83529691e-03 -5.09840064e-02 -5.00350520e-02
 -2.95580551e-02 -2.10622903e-02  1.79467164e-02  2.20656712e-02
 -2.11146455e-02 -4.68548248e-03  1.38612110e-02  2.12322026e-02
 -5.00996970e-02 -2.87937373e-02 -2.59626601e-02  1.76163353e-02
  4.52417172e-02 -7.30708688e-02  1.89240463e-02 -7.70482793e-03
 -9.01461616e-02 -3.14859860e-02  2.79858075e-02  4.46159393e-02
  1.58452913e-02 -4.41640243e-03 -4.98400070e-02 -8.71345401e-03
 -4.37305197e-02  7.10013136e-02  3.51185687e-02  3.20453458e-02
 -2.17682701e-02 -2.83455960e-02 -1.23648029e-02  6.96569905e-02
 -1.89807545e-02  3.72367315e-02  4.73753773e-02 -2.72463616e-02
 -7.75553519e-03 -2.57970672e-02 -3.56519185e-02 -9.16213496e-04
  2.10069325e-02 -4.51046154e-02  6.76176324e-03  6.84461743e-02
 -3.03656217e-02 -1.72027107e-02 -9.65258479e-03 -3.71423028e-02
 -4.10235077e-02  1.21503463e-02  6.41732961e-02  9.94062982e-03
 -3.81496698e-02 -3.28643695e-02 -1.79666858e-02 -3.81215401e-02
  3.11244167e-02 -1.65179037e-02 -7.32895802e-04  6.85148407e-04
  9.21894982e-03 -1.81683227e-02 -2.02241186e-02  7.30862170e-02
 -3.52862775e-02 -1.41644096e-02  1.11141177e-02  2.31937822e-02
  3.52921262e-02  2.15247814e-02  1.42398914e-02  1.73016340e-02
  6.13516953e-04 -4.98082079e-02 -4.94020768e-02  2.83713248e-02
  2.63322275e-02  3.65951587e-03 -7.46017322e-02  9.86072794e-03
 -2.95376573e-02  8.83279555e-03  1.40931888e-03 -3.50663662e-02
 -2.19679344e-02  8.59397650e-03  3.21597559e-03  2.42336784e-02
  2.38714349e-02 -2.99329050e-02 -2.34061796e-02  1.83247589e-02
  1.83986798e-02 -4.48180065e-02 -2.72044428e-02  1.34090846e-02
  3.30373645e-03 -3.52956429e-02 -4.62619029e-02 -9.55699235e-02
 -1.81591474e-02 -5.24028726e-02 -1.35786766e-02  1.16721280e-02
  2.50463785e-07 -2.47277152e-02  7.80677050e-02  2.42263153e-02
  4.21937145e-02 -1.73892900e-02 -4.77287322e-02  2.44007469e-03
  9.05825477e-03  1.69051792e-02  1.76256932e-02 -2.87753250e-02
 -4.37344648e-02  7.17235744e-05 -4.67732921e-02 -8.12122673e-02
 -5.28751351e-02 -2.96511338e-03  5.23712812e-03 -4.06771936e-02
  1.44341672e-02  5.83934560e-02  4.89295386e-02  6.51953816e-02
  2.02386407e-03 -2.75850315e-02  6.60999585e-03 -2.07944065e-02
  1.96507387e-02  5.61785363e-02  4.82316641e-03 -3.63549292e-02
 -6.93279144e-05  2.73152012e-02  6.18124343e-02 -3.37706581e-02
 -4.94650491e-02  2.46538734e-03  1.59635581e-02  8.87069735e-04
  1.57438535e-02 -1.09943384e-02  1.63962450e-02 -3.66246812e-02
 -1.56501923e-02  5.83208017e-02  6.69913664e-02 -2.62481906e-02
  1.61854867e-02 -5.96136674e-02 -1.87449250e-02 -2.26879157e-02
  6.25261432e-03  1.36033297e-02 -3.59085239e-02 -1.75003242e-02
 -2.31340658e-02 -6.07517362e-03  2.20395043e-03  3.88377383e-02
  1.75254390e-04  2.14600600e-02 -7.44365230e-02  1.34321330e-02
  4.66537476e-02  9.41456780e-02 -4.41142209e-02 -3.78307747e-03
  3.05302354e-34  1.85569450e-02 -3.52361239e-02  3.38697657e-02
  2.07762122e-02 -3.10301781e-02 -1.20127108e-02  5.15082479e-03
 -2.22086185e-03 -1.82338748e-02  2.64676462e-04 -3.53197455e-02]"
